OBJECTID,Address,Place_Type,long,lat
332288,1325 Tallahassee Dr,SF,-121.829806,37.343498
332294,1325 Zephyr Ct,SF,-121.81779,37.35039
332325,1326 Farringdon Dr,SF,-121.818863,37.349912
332440,1327 Bagely Way,SF,-121.835428,37.32009
332443,1327 Boa Vista Dr,SF,-121.840664,37.323946
332447,1327 Carterwood Pl,SF,-121.831952,37.315619
332454,1327 Clayton Rd,SF,-121.807404,37.356667
332469,1327 Karl St,SF,-121.832167,37.342407
332481,1327 McGinness Ave,SF,-121.821738,37.348445
332490,1327 Park Pleasant Cir,SF,-121.807748,37.356189
332516,1327 Shoreview Ct,SF,-121.837488,37.322547
332527,1327 Woodale Ct,SF,-121.817018,37.350731
332531,1328 Bagely Way,SF,-121.835085,37.319782
332542,1328 Crucero Dr 1,MF,-121.845728,37.332068
332543,1328 Crucero Dr 2,MF,-121.845728,37.332034
332544,1328 Crucero Dr 3,MF,-121.845685,37.332068
332545,1328 Crucero Dr 4,MF,-121.845685,37.332034
332561,1328 Karl St,SF,-121.831737,37.342645
332591,1328 Shoreview Ct,SF,-121.837231,37.322171
332599,1329 Adrian Way,SF,-121.83118,37.342543
332655,1329 Park Pleasant Cir,SF,-121.807662,37.356053
332666,1329 Shoreview Ct,SF,-121.837359,37.322615
332669,1329 Sunnycrest Cir,SF,-121.835986,37.320567
332822,1330 Foxdale Loop 301,MF,-121.82397,37.345034
332823,1330 Foxdale Loop 302,MF,-121.824013,37.345034
332824,1330 Foxdale Loop 303,MF,-121.824056,37.345034
332825,1330 Foxdale Loop 304,MF,-121.824099,37.345034
332826,1330 Foxdale Loop 305,MF,-121.824141,37.345034
332827,1330 Foxdale Loop 306,MF,-121.824141,37.345034
332828,1330 Foxdale Loop 307,MF,-121.824184,37.345034
332829,1330 Foxdale Loop 308,MF,-121.823712,37.345034
332830,1330 Foxdale Loop 309,MF,-121.823755,37.345034
332831,1330 Foxdale Loop 310,MF,-121.823798,37.344999
332832,1330 Foxdale Loop 311,MF,-121.823798,37.344999
332833,1330 Foxdale Loop 312,MF,-121.823841,37.344999
332834,1330 Foxdale Loop 313,MF,-121.823884,37.344999
332835,1330 Foxdale Loop 314,MF,-121.823927,37.344999
332836,1330 Foxdale Loop 315,MF,-121.82397,37.344999
332837,1330 Foxdale Loop 316,MF,-121.82397,37.344999
332838,1330 Foxdale Loop 317,MF,-121.824013,37.344999
332839,1330 Foxdale Loop 318,MF,-121.824056,37.344999
332840,1330 Foxdale Loop 319,MF,-121.824099,37.344999
332841,1330 Foxdale Loop 320,MF,-121.824141,37.344999
332843,1330 Foxdale Loop 321,MF,-121.824141,37.344999
332844,1330 Foxdale Loop 322,MF,-121.824184,37.344999
332845,1330 Foxdale Loop 323,MF,-121.823712,37.344999
332846,1330 Foxdale Loop 324,MF,-121.823755,37.344999
332847,1330 Foxdale Loop 325,MF,-121.823798,37.344999
332848,1330 Foxdale Loop 326,MF,-121.823798,37.344999
332849,1330 Foxdale Loop 327,MF,-121.823841,37.344999
332850,1330 Foxdale Loop 328,MF,-121.823884,37.344999
332851,1330 Foxdale Loop 329,MF,-121.823927,37.344999
332852,1330 Foxdale Loop 330,MF,-121.82397,37.344999
332854,1330 Foxdale Loop 331,MF,-121.82397,37.344999
332855,1330 Foxdale Loop 332,MF,-121.824013,37.344999
332866,1330 Holly Hill Dr,SF,-121.841694,37.325891
332974,1330 Norvella St,SF,-121.832467,37.342236
333001,1330 Sunnycrest Cir,SF,-121.835686,37.32026
333053,1331 Bagely Way,SF,-121.835299,37.320192
333066,1331 Cliffwood Dr,SF,-121.837874,37.337698
333107,1331 Park Pleasant Cir,SF,-121.807791,37.355916
333116,1331 Sandalwood Ct,SF,-121.818434,37.349912
333132,1331 S King Rd,SF,-121.840235,37.33647
333133,1331 Stahl St,SF,-121.834312,37.341076
333145,1332 Bagely Way,SF,-121.834956,37.319885
333152,1332 Cliffwood Dr,SF,-121.837445,37.337971
333156,1332 Crucero Dr 1,MF,-121.84547,37.331863
333157,1332 Crucero Dr 2,MF,-121.84547,37.331829
333158,1332 Crucero Dr 3,MF,-121.845513,37.331829
333159,1332 Crucero Dr 4,MF,-121.845513,37.331863
333168,1332 Hopkins Dr,SF,-121.83457,37.340939
333172,1332 Leeward Dr,SF,-121.827317,37.345375
333199,1332 Sandalwood Ct,SF,-121.817962,37.350151
333203,1332 S King Rd,SF,-121.839591,37.336708
333206,1332 Sundown Ln,SF,-121.819721,37.349298
333212,1332 Zephyr Ct,SF,-121.817189,37.350458
333213,1333 Adrian Way,SF,-121.831051,37.342441
333218,1333 Carterwood Pl,SF,-121.83178,37.315721
333232,1333 Holly Hill Dr,MF,-121.841951,37.326301
333233,1333 Hopkins Dr,SF,-121.834999,37.340666
333254,1333 Orlando Dr,SF,-121.839333,37.336879
333284,1333 S White Rd,FB,-121.815945,37.351891
333288,1333 Sunnycrest Cir,SF,-121.835857,37.320636
333290,1333 Sunshadow Ln,SF,-121.820923,37.348684
333291,1333 Tallahassee Dr,SF,-121.82972,37.343396
333302,1334 Adrian Way,SF,-121.830665,37.342611
333308,1334 Cathay Dr,SF,-121.835214,37.340428
333314,1334 Crucero Dr 1,MF,-121.845556,37.331965
333315,1334 Crucero Dr 2,MF,-121.845556,37.331931
333316,1334 Crucero Dr 3,MF,-121.845599,37.331931
333317,1334 Crucero Dr 4,MF,-121.845599,37.331965
333331,1334 Holly Hill Dr,SF,-121.841565,37.326028
333348,1334 McGinness Ave,SF,-121.821223,37.348548
333377,1334 Shoreview Ct,SF,-121.837059,37.32224
333383,1334 Sunnycrest Cir,SF,-121.835514,37.320363
333385,1334 Terilyn Ave,SF,-121.844312,37.334934
333429,1334 Woodale Ct,SF,-121.81646,37.350799
333437,1335 Bagely Way,SF,-121.835171,37.320294
333440,1335 Boa Vista Dr,SF,-121.840578,37.324048
333447,1335 Cathay Dr,SF,-121.8356,37.340155
333511,1335 Park Pleasant Cir,SF,-121.808005,37.355848
333525,1020 Diadem Dr,SF,-121.834141,37.347695
333543,1335 Shoreview Ct,SF,-121.837188,37.322649
333551,1335 Sundown Ln,SF,-121.820107,37.349025
333568,1335 Zephyr Ct,SF,-121.817704,37.350253
333572,1336 Bagely Way,SF,-121.834784,37.319953
333579,1336 Chiplay Dr,SF,-121.838003,37.337425
333646,1336 S Capitol Ave,SF,-121.824141,37.347456
333647,1336 S King Rd,SF,-121.839462,37.336606
333650,1336 Sunshadow Ln,SF,-121.820451,37.348889
333663,1337 Adrian Way,SF,-121.830965,37.342338
333678,1337 Chiplay Dr,SF,-121.838432,37.337152
333712,1337 Park Pleasant Cir,SF,-121.808134,37.355746
333776,1337 Sunnycrest Cir,SF,-121.835772,37.320704
333781,1337 Woodale Ct,SF,-121.816932,37.35056
333803,1338 Crucero Dr 1,MF,-121.845342,37.331727
333804,1338 Crucero Dr 2,MF,-121.845342,37.331761
333805,1338 Crucero Dr 3,MF,-121.845385,37.331761
333807,1338 Crucero Dr 4,MF,-121.845385,37.331727
333881,1338 Sunnycrest Cir,SF,-121.835385,37.320465
333896,1339 Bagely Way,SF,-121.834999,37.320363
333908,1339 Carterwood Pl,SF,-121.831652,37.315823
333914,1339 Crucero Dr 1,MF,-121.845771,37.331522
333915,1339 Crucero Dr 2,MF,-121.845771,37.331522
333916,1339 Crucero Dr 3,MF,-121.845728,37.331522
333917,1339 Crucero Dr 4,MF,-121.845728,37.331522
333939,1339 Karl St,SF,-121.832038,37.34227
333958,1339 Park Pleasant Cir,SF,-121.808263,37.355643
334122,1340 Bagely Way,SF,-121.834656,37.320055
334144,1340 Foxdale Loop 401,MF,-121.824614,37.344624
334145,1340 Foxdale Loop 402,MF,-121.824614,37.344624
334146,1340 Foxdale Loop 403,MF,-121.824656,37.344624
334147,1340 Foxdale Loop 404,MF,-121.824699,37.344624
334148,1340 Foxdale Loop 405,MF,-121.824742,37.344624
334149,1340 Foxdale Loop 406,MF,-121.824227,37.34459
334150,1340 Foxdale Loop 407,MF,-121.82427,37.34459
334152,1340 Foxdale Loop 408,MF,-121.824313,37.34459
334153,1340 Foxdale Loop 409,MF,-121.824356,37.34459
334154,1340 Foxdale Loop 410,MF,-121.824399,37.34459
334155,1340 Foxdale Loop 411,MF,-121.824399,37.34459
334156,1340 Foxdale Loop 412,MF,-121.824442,37.34459
334157,1340 Foxdale Loop 413,MF,-121.824485,37.34459
334158,1340 Foxdale Loop 414,MF,-121.824528,37.34459
334159,1340 Foxdale Loop 415,MF,-121.824571,37.34459
334160,1340 Foxdale Loop 416,MF,-121.824571,37.34459
334161,1340 Foxdale Loop 417,MF,-121.824614,37.34459
334163,1340 Foxdale Loop 418,MF,-121.824656,37.34459
334164,1340 Foxdale Loop 419,MF,-121.824699,37.34459
334165,1340 Foxdale Loop 420,MF,-121.824742,37.34459
334166,1340 Foxdale Loop 421,MF,-121.824227,37.344556
334167,1340 Foxdale Loop 422,MF,-121.82427,37.344556
334168,1340 Foxdale Loop 423,MF,-121.824313,37.344556
334169,1340 Foxdale Loop 424,MF,-121.824356,37.344556
334170,1340 Foxdale Loop 425,MF,-121.824399,37.344556
334171,1340 Foxdale Loop 426,MF,-121.824399,37.344556
334172,1340 Foxdale Loop 427,MF,-121.824442,37.344556
334174,1340 Foxdale Loop 428,MF,-121.824485,37.344556
334175,1340 Foxdale Loop 429,MF,-121.824528,37.344556
334176,1340 Foxdale Loop 430,MF,-121.824571,37.344556
334177,1340 Foxdale Loop 431,MF,-121.824571,37.344556
334178,1340 Foxdale Loop 432,MF,-121.824614,37.344556
334179,1340 Foxdale Loop 434,MF,-121.824656,37.344556
334198,1340 Karl St,SF,-121.831609,37.342543
334202,1340 Leeward Dr,SF,-121.827188,37.345272
334228,1340 Shoreview Ct,SF,-121.83693,37.322308
334248,1340 S King Rd,SF,-121.839333,37.336504
334249,1340 S White Rd,SF,-121.814872,37.352027
334254,1340 Tully Rd,CO,-121.832682,37.315653
334255,1340 Tully Rd 301,BU,-121.832639,37.315789
334256,1340 Tully Rd 303,BU,-121.832682,37.315789
334257,1340 Tully Rd 304,BU,-121.83251,37.315823
334258,1340 Tully Rd 307,BU,-121.83251,37.315823
334259,1340 Tully Rd 308,BU,-121.83251,37.315755
334260,1340 Tully Rd 309,BU,-121.832553,37.315755
334261,1340 Tully Rd 310,BU,-121.832596,37.315755
334263,1340 Tully Rd 311,BU,-121.832639,37.315755
334264,1340 Tully Rd 312,BU,-121.832682,37.315755
334265,1340 Tully Rd 313,BU,-121.83251,37.315789
334266,1340 Tully Rd 314,BU,-121.83251,37.315789
334267,1340 Tully Rd 315,BU,-121.83251,37.315721
334268,1340 Tully Rd 316,BU,-121.832553,37.315721
334281,1341 Adrian Way,SF,-121.830836,37.342202
334286,1341 Boa Vista Dr,SF,-121.840449,37.324117
334295,1341 Cliffwood Dr,SF,-121.837746,37.337561
334316,1341 Farringdon Dr,SF,-121.819163,37.349605
334327,1341 Holly Hill Dr,MF,-121.841865,37.326369
334345,1341 McGinness Ave,SF,-121.821652,37.348275
334363,1341 Park Pleasant Cir,SF,-121.808434,37.355541
334374,1341 Shoreview Ct,SF,-121.837016,37.322717
334380,1341 Sunnycrest Cir,SF,-121.835557,37.320806
334381,1341 Tallahassee Dr,SF,-121.829592,37.343294
334392,1342 Adrian Way,SF,-121.83045,37.342407
334444,1342 Norvella St,SF,-121.832338,37.342099
334465,1342 Sunnycrest Cir,SF,-121.835257,37.320533
334479,1343 Bagely Way,SF,-121.83487,37.320431
334520,1343 Orlando Dr,SF,-121.839205,37.336743
334542,1343 Stahl St,SF,-121.834184,37.340974
334558,1344 Audubon Dr,SF,-121.845985,37.328246
334567,1344 Chiplay Dr,SF,-121.837874,37.337323
334568,1344 Cliffwood Dr,SF,-121.837316,37.337834
334570,1344 Crucero Dr 1,MF,-121.845256,37.331624
334571,1344 Crucero Dr 2,MF,-121.845256,37.331624
334572,1344 Crucero Dr 3,MF,-121.845299,37.331624
334573,1344 Crucero Dr 4,MF,-121.845299,37.331624
334580,1344 Farringdon Dr,SF,-121.818734,37.349742
334594,1344 Hopkins Dr,SF,-121.834441,37.340803
334624,1344 Sandalwood Ct,SF,-121.817962,37.34998
334640,1345 Adrian Way,SF,-121.83075,37.342099
334654,1345 Carterwood Pl,SF,-121.831437,37.315926
334656,1345 Chiplay Dr,SF,-121.838304,37.337016
334677,1345 Hopkins Dr,SF,-121.83487,37.34053
334710,1345 Sandalwood Ct,SF,-121.818219,37.349844
334720,1345 Sunnycrest Cir,SF,-121.835428,37.320943
334721,1345 Tallahassee Dr,SF,-121.829506,37.343191
334852,1346 Orlando Dr,SF,-121.83869,37.336981
334868,1346 Shoreview Ct,SF,-121.836716,37.322376
334870,1346 S King Rd,SF,-121.839248,37.336367
334874,1346 Sundown Ln,SF,-121.819592,37.349162
334875,1346 Sunnycrest Cir,SF,-121.835085,37.320601
334891,1346 Zephyr Ct,SF,-121.817232,37.350322
334894,1347 Bagely Way,SF,-121.834699,37.320533
334939,1020 S White Rd,CO,-121.820279,37.358236
334949,1020 S White Rd A,BU,-121.820279,37.358236
334953,1347 Shoreview Ct,SF,-121.836887,37.322752
334960,1020 S White Rd B,RL,-121.820236,37.35827
334963,1347 Zephyr Ct,SF,-121.81749,37.350185
334969,1348 Cathay Dr,SF,-121.835128,37.340291
334971,1020 S White Rd C,RL,-121.820279,37.35827
334981,1020 S White Rd D,RT,-121.820279,37.358236
334991,1020 S White Rd E,RL,-121.820279,37.35827
335001,1020 S White Rd F,RL,-121.820236,37.358236
335011,1348 Leeward Dr,SF,-121.82706,37.34517
335012,1020 S White Rd G,RT,-121.820279,37.358236
335029,1348 Park Pleasant Cir,SF,-121.808649,37.35595
335055,1348 Woodale Ct,SF,-121.816503,37.350663
335057,1349 Adrian Way,SF,-121.830622,37.341997
335062,1349 Boa Vista Dr,SF,-121.840363,37.324185
335081,1349 Holly Hill Dr,MF,-121.841737,37.326471
335087,1349 Leeward Dr,SF,-121.827489,37.344829
335107,1349 Sunshadow Ln,SF,-121.820794,37.348548
335108,1349 Tallahassee Dr,SF,-121.829377,37.343055
335113,1349 Woodale Ct,SF,-121.81676,37.35056
335364,10200 Endfield Way,SF,-121.823176,37.357161
335375,10200 Griffith St,SF,-121.8147,37.355132
335386,10200 Kenilworth Way,SF,-121.822382,37.357417
335397,10200 Lyndale Ave,SF,-121.823884,37.356752
335419,10200 Regan St,SF,-121.813413,37.356053
335441,10200 Ryan St,SF,-121.814056,37.355609
335452,10200 Stonehedge Way,SF,-121.82176,37.357878
335463,10200 Torrance Ave,SF,-121.815301,37.35462
335475,10201 Endfield Way,SF,-121.823648,37.356923
335485,10201 Griffith St,SF,-121.815086,37.354859
335496,10201 Kenilworth Way,SF,-121.82279,37.357144
335507,10201 Regan St,SF,-121.813799,37.35578
335518,10201 Ryan St,SF,-121.814443,37.355336
335528,10201 Stonehedge Way,SF,-121.822103,37.357588
335565,1350 Bacchus Dr,,-121.841951,37.326744
335567,1350 Boa Vista Dr,SF,-121.84002,37.323912
335587,1350 Foxdale Loop 501,MF,-121.824785,37.345511
335588,1350 Foxdale Loop 502,MF,-121.824828,37.345511
335589,1350 Foxdale Loop 503,MF,-121.824828,37.345511
335591,1350 Foxdale Loop 504,MF,-121.824871,37.345511
335592,1350 Foxdale Loop 505,MF,-121.824914,37.345511
335593,1350 Foxdale Loop 506,MF,-121.824957,37.345511
335594,1350 Foxdale Loop 507,MF,-121.825,37.345511
335595,1350 Foxdale Loop 508,MF,-121.825,37.345511
335596,1350 Foxdale Loop 509,MF,-121.825043,37.345511
335597,1350 Foxdale Loop 510,MF,-121.825086,37.345511
335598,1350 Foxdale Loop 511,MF,-121.825129,37.345511
335599,1350 Foxdale Loop 512,MF,-121.825171,37.345511
335600,1350 Foxdale Loop 513,MF,-121.825171,37.345511
335602,1350 Foxdale Loop 514,MF,-121.824699,37.345477
335603,1350 Foxdale Loop 515,MF,-121.824742,37.345477
335604,1350 Foxdale Loop 516,MF,-121.824785,37.345477
335605,1350 Foxdale Loop 517,MF,-121.824828,37.345477
335606,1350 Foxdale Loop 518,MF,-121.824828,37.345477
335607,1350 Foxdale Loop 519,MF,-121.824871,37.345477
335608,1350 Foxdale Loop 520,MF,-121.824914,37.345477
335609,1350 Foxdale Loop 521,MF,-121.824957,37.345477
335610,1350 Foxdale Loop 522,MF,-121.825,37.345477
335611,1350 Foxdale Loop 523,MF,-121.825,37.345477
335612,1350 Foxdale Loop 524,MF,-121.825043,37.345477
335613,1350 Foxdale Loop 525,MF,-121.825086,37.345477
335614,1350 Foxdale Loop 526,MF,-121.825129,37.345477
335615,1350 Foxdale Loop 527,MF,-121.825171,37.345477
335616,1350 Foxdale Loop 528,MF,-121.825171,37.345477
335617,1350 Foxdale Loop 529,MF,-121.824699,37.345443
335618,1350 Foxdale Loop 530,MF,-121.824742,37.345443
335619,1350 Foxdale Loop 531,MF,-121.824785,37.345443
335620,1350 Foxdale Loop 532,MF,-121.824828,37.345443
335621,1350 Foxdale Loop 533,MF,-121.824828,37.345443
335623,1350 Foxdale Loop 534,MF,-121.824871,37.345443
335624,1350 Foxdale Loop 535,MF,-121.824914,37.345443
335625,1350 Foxdale Loop 536,MF,-121.824957,37.345443
335626,1350 Foxdale Loop 537,MF,-121.825,37.345443
335627,1350 Foxdale Loop 538,MF,-121.825,37.345443
335628,1350 Foxdale Loop 539,MF,-121.825043,37.345443
335629,1350 Foxdale Loop 540,MF,-121.825086,37.345443
335669,1350 McGinness Ave,SF,-121.821094,37.348411
335800,1021 Diadem Dr,SF,-121.834527,37.347422
335984,1350 Sunnycrest Cir,SF,-121.834913,37.320704
336001,13500 Highwood Dr,SF,-121.829914,37.355558
336002,13501 Highwood Dr,SF,-121.830171,37.355916
336008,1351 Bagely Way,SF,-121.834484,37.320601
336009,1351 Bal Harbor Way,SF,-121.837059,37.338073
336018,1351 Carterwood Pl,SF,-121.831308,37.316028
336030,1351 Cathay Dr,SF,-121.835471,37.340052
336031,1351 Cliffwood Dr,SF,-121.837617,37.337459
336081,1351 Saluda Ct,SF,-121.830622,37.31555
336093,1351 S King Rd,SF,-121.839763,37.335992
336095,1351 Sundown Ln,SF,-121.820022,37.348889
336097,1351 Tami Lee Dr 1,MF,-121.846243,37.32927
336099,1351 Tami Lee Dr 2,MF,-121.846243,37.329236
336100,1351 Tami Lee Dr 3,MF,-121.846286,37.329236
336101,1351 Tami Lee Dr 4,MF,-121.846286,37.32927
336113,13510 Highwood Dr,SF,-121.829742,37.355643
336114,13510 Westboro Dr,SF,-121.830708,37.356718
336115,13511 Highwood Dr,SF,-121.830021,37.356019
336116,13511 Westboro Dr,SF,-121.830944,37.357042
336128,1352 Chiplay Dr,SF,-121.837789,37.337186
336134,1352 Dubert Ln 1,MF,-121.845213,37.328178
336135,1352 Dubert Ln 2,MF,-121.84517,37.328144
336136,1352 Dubert Ln 3,MF,-121.845213,37.328144
336137,1352 Dubert Ln 4,MF,-121.84517,37.328178
336161,1352 Park Pleasant Cir,SF,-121.808735,37.356053
336171,1352 Saluda Ct,SF,-121.830278,37.315209
336175,1352 Shoreview Ct,SF,-121.836501,37.322444
336177,1352 Sunshadow Ln,SF,-121.820322,37.348752
336189,13520 Highwood Dr,SF,-121.82957,37.355695
336190,13520 Westboro Dr,SF,-121.830557,37.35682
336191,13521 Highwood Dr,SF,-121.829828,37.356087
336192,13521 Westboro Dr,SF,-121.830772,37.357127
336196,1353 Adrian Way,SF,-121.830536,37.341861
336210,1353 Chiplay Dr,SF,-121.838218,37.336913
336217,1353 Dubert Ln 1,MF,-121.845513,37.328451
336218,1353 Dubert Ln 2,MF,-121.845556,37.328451
336219,1353 Dubert Ln 3,MF,-121.845513,37.328485
336220,1353 Dubert Ln 4,MF,-121.845556,37.328485
336230,1353 Karl St,SF,-121.831952,37.342134
336238,1353 McGinness Ave,SF,-121.821567,37.348138
336253,1353 Orlando Dr,SF,-121.839119,37.33664
336278,13530 Highwood Dr,SF,-121.829184,37.355848
336280,13530 Westboro Dr,SF,-121.830364,37.356871
336297,1354 Cliffwood Dr,SF,-121.837188,37.337698
336321,1354 Karl St,SF,-121.83148,37.342407
336323,10210 Griffith St,SF,-121.814571,37.355029
336324,1354 Karl St A,SF,-121.831566,37.342372
336325,1354 Karl St B,SF,-121.831523,37.342407
336331,1354 Leeward Dr,SF,-121.826888,37.345102
336346,1354 Norvella St,SF,-121.83221,37.341963
336348,1354 Park Pleasant Cir,SF,-121.808907,37.356155
336356,1354 S King Rd,SF,-121.839119,37.336265
336359,1354 Suffolk Dr,SF,-121.822039,37.348309
336361,1354 Sunnycrest Cir,SF,-121.834784,37.32084
336364,10210 Regan St,SF,-121.813284,37.355882
336374,10210 Ryan St,SF,-121.813928,37.355473
336381,13540 Highwood Dr,SF,-121.829012,37.355967
336383,13541 Highwood Dr,SF,-121.829184,37.356377
336385,10210 Stonehedge Way,SF,-121.821888,37.357997
336387,13547 Highwood Dr,SF,-121.828969,37.356479
336390,1355 Nisich Dr,SF,-121.834312,37.320431
336396,10211 Griffith St,SF,-121.814958,37.354756
336398,1355 Clayton Rd,GQ,-121.80719,37.356462
336405,10211 Kenilworth Way,SF,-121.822854,37.357264
336416,10211 Regan St,SF,-121.81367,37.355678
336439,10211 Ryan St,SF,-121.814314,37.3552
336447,1355 Kasson Ct,SF,-121.830064,37.315004
336455,1355 Leeward Dr,SF,-121.82736,37.344727
336480,10214 Kenilworth Way,SF,-121.822554,37.357571
336490,10215 Lyndale Ave,SF,-121.824356,37.356633
336497,1355 S King Rd,SF,-121.839634,37.33589
336498,1355 Stahl St,SF,-121.834055,37.340837
336518,13550 Highwood Dr,SF,-121.828755,37.356019
336523,13553 Highwood Dr,SF,-121.828733,37.356411
336525,13559 Highwood Dr,SF,-121.82854,37.356309
336527,1356 Bal Harbor Way,SF,-121.836544,37.338278
336535,1356 Carterwood Pl,SF,-121.830836,37.315789
336547,1356 Hopkins Dr,SF,-121.834312,37.340666
336561,1356 Orlando Dr,SF,-121.838561,37.336879
336562,1356 Park Pleasant Cir,SF,-121.809035,37.356292
336593,13562 Highwood Dr,SF,-121.828197,37.355916
336595,13565 Highwood Dr,SF,-121.828304,37.356343
336598,13569 Highwood Dr,SF,-121.828133,37.356275
336599,1357 Adrian Way,SF,-121.830407,37.341758
336603,1357 Bal Harbor Way,SF,-121.837016,37.337937
336604,1357 Boa Vista Dr,SF,-121.840235,37.324253
336612,1357 Carterwood Pl,SF,-121.831137,37.316165
336662,1357 Hopkins Dr,SF,-121.834742,37.340393
336716,13570 Highwood Dr,SF,-121.827897,37.355882
336718,13570 Marmont Way,SF,-121.829334,37.356582
336719,13570 Westboro Dr,SF,-121.829742,37.357161
336720,13571 Marmont Way,SF,-121.829592,37.35694
336722,13573 Highwood Dr,SF,-121.827897,37.356326
336726,13577 Highwood Dr,SF,-121.827682,37.356275
336727,13578 Highwood Dr,SF,-121.827725,37.355763
336729,13578 Marmont Way,SF,-121.829184,37.356684
336730,13578 Westboro Dr,SF,-121.82957,37.35723
336732,13579 Marmont Way,SF,-121.829442,37.357076
336734,1358 Adrian Way,SF,-121.830064,37.342031
336737,1358 Boa Vista Dr,SF,-121.839891,37.324014
336745,1358 Carterwood Pl,SF,-121.830665,37.315892
336936,1022 Pebblecreek Ct,SF,-121.825686,37.354876
336941,1358 Park Pleasant Cir,SF,-121.809164,37.356428
336954,1358 Shoreview Ct,SF,-121.836286,37.322581
336962,1358 Sunnycrest Cir,SF,-121.83487,37.320977
336979,13581 Highwood Dr,SF,-121.827446,37.356172
336981,13585 Highwood Dr,SF,-121.827339,37.356019
336982,13585 Marmont Way,SF,-121.829163,37.357059
336984,13586 Highwood Dr,SF,-121.827661,37.355592
336985,13586 Marmont Way,SF,-121.828969,37.356616
336986,13586 Westboro Dr,SF,-121.829399,37.357315
336992,1359 Nisich Dr,SF,-121.834227,37.320294
337012,1359 Farringdon Dr,SF,-121.819035,37.349435
337061,1359 Saluda Ct,SF,-121.83045,37.315687
